text,label
Bajaj Finserv EMI payment | Ref:36cf9299 | Amount: INR 1145.88,EMI
Fixed deposit investment | Ref:40cfdd79 | Amount: INR 7224.29,Investment
Myntra clothing order | Ref:55ac0d39 | Amount: INR 38441.51,Shopping
Uber ride payment | Ref:03643d03 | Amount: INR 24704.3,Travel
IKEA furniture shopping | Ref:157b885e | Amount: INR 40388.37,Shopping
Flipkart electronics purchase | Ref:705d0513 | Amount: INR 38719.85,Shopping
Petrol pump fuel payment | Ref:4d3c3f49 | Amount: INR 46003.96,Travel
Fixed deposit investment | Ref:e3431286 | Amount: INR 34540.92,Investment
SIP investment in mutual fund | Ref:63b89f6a | Amount: INR 33051.89,Investment
Credit card EMI installment | Ref:e3d34473 | Amount: INR 30286.71,EMI
Grocery purchase at Big Bazaar | Ref:44edc45e | Amount: INR 36412.17,Food
Reliance Digital purchase | Ref:8e54d0fa | Amount: INR 29324.68,Shopping
Credit card EMI installment | Ref:3e3a9772 | Amount: INR 10324.98,EMI
Zomato dinner bill | Ref:49f63c8a | Amount: INR 14015.87,Food
SBI car loan EMI | Ref:1cca2cca | Amount: INR 2332.95,EMI
Swiggy order payment | Ref:df21fd03 | Amount: INR 46955.48,Food
Swiggy order payment | Ref:c24aecb6 | Amount: INR 15963.53,Food
Cafe coffee purchase at | Ref:3262f7bc | Amount: INR 1635.16,Food
Personal loan EMI deduction | Ref:5327f830 | Amount: INR 25681.61,EMI
Reliance Digital purchase | Ref:61c22efb | Amount: INR 43928.56,Shopping
IRCTC train ticket booking | Ref:f54112b4 | Amount: INR 27720.36,Travel
PPF contribution | Ref:87989064 | Amount: INR 17048.64,Investment
MakeMyTrip hotel booking | Ref:ccd3d0b7 | Amount: INR 37415.48,Travel
Amazon online shopping | Ref:a95f4a18 | Amount: INR 30628.71,Shopping
MakeMyTrip hotel booking | Ref:0c9b88fc | Amount: INR 40089.0,Travel
Personal loan EMI deduction | Ref:4ec3bd43 | Amount: INR 22163.79,EMI
IKEA furniture shopping | Ref:704dc5d8 | Amount: INR 745.01,Shopping
Reliance Digital purchase | Ref:b6aec353 | Amount: INR 16769.41,Shopping
MakeMyTrip hotel booking | Ref:97597f88 | Amount: INR 31383.77,Travel
IndiGo flight ticket | Ref:03976a77 | Amount: INR 38142.46,Travel
Swiggy order payment | Ref:2f9c7259 | Amount: INR 44404.4,Food
Dominos pizza order | Ref:de3bb6fb | Amount: INR 13569.91,Food
Ola cab fare | Ref:58838666 | Amount: INR 34091.76,Travel
Zerodha stock purchase | Ref:f68aed31 | Amount: INR 42192.68,Investment
Grocery purchase at Big Bazaar | Ref:abbac816 | Amount: INR 36779.82,Food
Credit card EMI installment | Ref:d48a4ebc | Amount: INR 35209.91,EMI
Petrol pump fuel payment | Ref:51e976ea | Amount: INR 15310.75,Travel
IRCTC train ticket booking | Ref:503d3928 | Amount: INR 27403.25,Travel
Swiggy order payment | Ref:279cf30e | Amount: INR 33423.65,Food
Amazon online shopping | Ref:6e4fd7e1 | Amount: INR 7812.76,Shopping
SIP investment in mutual fund | Ref:edb8608e | Amount: INR 5199.68,Investment
Groww ETF investment | Ref:113b987b | Amount: INR 16867.07,Investment
IKEA furniture shopping | Ref:1717f771 | Amount: INR 11730.2,Shopping
Amazon online shopping | Ref:3d849712 | Amount: INR 21670.75,Shopping
Restaurant dining at | Ref:0ef0e764 | Amount: INR 11280.02,Food
Groww ETF investment | Ref:ea4680e5 | Amount: INR 2532.5,Investment
Reliance Digital purchase | Ref:a0780960 | Amount: INR 22918.52,Shopping
Flipkart electronics purchase | Ref:69ec3d45 | Amount: INR 3422.88,Shopping
Grocery purchase at Big Bazaar | Ref:af734b48 | Amount: INR 11948.93,Food
Groww ETF investment | Ref:63d76fdb | Amount: INR 46883.55,Investment
IKEA furniture shopping | Ref:61501e54 | Amount: INR 33067.39,Shopping
Zerodha stock purchase | Ref:fd0a986d | Amount: INR 6145.06,Investment
Zerodha stock purchase | Ref:4c774893 | Amount: INR 37861.18,Investment
Credit card EMI installment | Ref:98df30c9 | Amount: INR 9760.45,EMI
IRCTC train ticket booking | Ref:658a265d | Amount: INR 27904.69,Travel
IKEA furniture shopping | Ref:be58593c | Amount: INR 11002.84,Shopping
IRCTC train ticket booking | Ref:2800cd8a | Amount: INR 15628.92,Travel
MakeMyTrip hotel booking | Ref:8f4f5bbf | Amount: INR 10376.21,Travel
PPF contribution | Ref:feac2dbe | Amount: INR 22675.67,Investment
Ola cab fare | Ref:3addb606 | Amount: INR 32648.28,Travel
SBI car loan EMI | Ref:47a21c57 | Amount: INR 9896.31,EMI
Credit card EMI installment | Ref:9b45d10a | Amount: INR 5589.32,EMI
HDFC home loan EMI | Ref:817e64ca | Amount: INR 32746.67,EMI
McDonald's meal payment | Ref:a4bb903f | Amount: INR 42415.79,Food
Personal loan EMI deduction | Ref:fe9db9fe | Amount: INR 37223.33,EMI
Amazon online shopping | Ref:a123a76a | Amount: INR 4718.95,Shopping
IRCTC train ticket booking | Ref:6888184d | Amount: INR 10451.88,Travel
Flipkart electronics purchase | Ref:d5d7f7cf | Amount: INR 48803.61,Shopping
Cafe coffee purchase at | Ref:a3132478 | Amount: INR 47635.75,Food
Personal loan EMI deduction | Ref:158d444a | Amount: INR 15805.07,EMI
Personal loan EMI deduction | Ref:5ac45e80 | Amount: INR 25576.63,EMI
Bajaj Finserv EMI payment | Ref:5df4d8cb | Amount: INR 33393.4,EMI
Swiggy order payment | Ref:81d96c28 | Amount: INR 8302.82,Food
Bajaj Finserv EMI payment | Ref:61958383 | Amount: INR 4103.88,EMI
Flipkart electronics purchase | Ref:90b19bef | Amount: INR 5904.68,Shopping
Swiggy order payment | Ref:fa03ca18 | Amount: INR 36992.1,Food
Myntra clothing order | Ref:cdec6bb0 | Amount: INR 40702.69,Shopping
McDonald's meal payment | Ref:d5fd2f33 | Amount: INR 36458.52,Food
Petrol pump fuel payment | Ref:5223bda6 | Amount: INR 10726.88,Travel
Fixed deposit investment | Ref:70eb45a1 | Amount: INR 25000.2,Investment
Credit card EMI installment | Ref:b3d8d3a5 | Amount: INR 30295.12,EMI
Swiggy order payment | Ref:da8cc1d1 | Amount: INR 1364.53,Food
SBI car loan EMI | Ref:573a85f0 | Amount: INR 14139.36,EMI
IndiGo flight ticket | Ref:ed62680e | Amount: INR 31214.8,Travel
PPF contribution | Ref:752b5090 | Amount: INR 19606.24,Investment
Flipkart electronics purchase | Ref:8a5825ff | Amount: INR 40331.95,Shopping
Bajaj Finserv EMI payment | Ref:f7d2ea7f | Amount: INR 17583.62,EMI
Flipkart electronics purchase | Ref:2362a9d7 | Amount: INR 1622.97,Shopping
Fixed deposit investment | Ref:fa72826f | Amount: INR 20960.67,Investment
Personal loan EMI deduction | Ref:f0c09d14 | Amount: INR 27353.43,EMI
Amazon online shopping | Ref:81530d5f | Amount: INR 32217.13,Shopping
Myntra clothing order | Ref:1794e8da | Amount: INR 11601.7,Shopping
Amazon online shopping | Ref:f6892f4a | Amount: INR 36859.43,Shopping
Zerodha stock purchase | Ref:705cc15a | Amount: INR 16465.54,Investment
Personal loan EMI deduction | Ref:2c0fe7fb | Amount: INR 48396.58,EMI
SIP investment in mutual fund | Ref:0045a311 | Amount: INR 13738.12,Investment
IRCTC train ticket booking | Ref:134b1f8f | Amount: INR 36182.45,Travel
PPF contribution | Ref:820b33c5 | Amount: INR 41101.97,Investment
Flipkart electronics purchase | Ref:aed5838b | Amount: INR 21181.41,Shopping
Personal loan EMI deduction | Ref:02a9a169 | Amount: INR 8931.84,EMI
Petrol pump fuel payment | Ref:2bd498a0 | Amount: INR 41745.68,Travel
IKEA furniture shopping | Ref:6f4d7b9f | Amount: INR 22078.82,Shopping
Fixed deposit investment | Ref:d7d61492 | Amount: INR 8704.79,Investment
Ola cab fare | Ref:80ab532b | Amount: INR 42847.92,Travel
MakeMyTrip hotel booking | Ref:1887ed93 | Amount: INR 559.88,Travel
SBI car loan EMI | Ref:4d864245 | Amount: INR 5505.87,EMI
RedBus bus ticket | Ref:0048fb21 | Amount: INR 28395.97,Travel
Credit card EMI installment | Ref:183f5dc3 | Amount: INR 12071.98,EMI
SBI car loan EMI | Ref:f1efc2ad | Amount: INR 11492.98,EMI
SIP investment in mutual fund | Ref:aae0d47f | Amount: INR 9559.84,Investment
Fixed deposit investment | Ref:0b428842 | Amount: INR 46256.51,Investment
IRCTC train ticket booking | Ref:3d69784e | Amount: INR 20508.5,Travel
PPF contribution | Ref:6c225c40 | Amount: INR 5739.72,Investment
Restaurant dining at | Ref:3035b1d6 | Amount: INR 42138.04,Food
Grocery purchase at Big Bazaar | Ref:d49ba836 | Amount: INR 48807.35,Food
HDFC home loan EMI | Ref:cf074229 | Amount: INR 41949.67,EMI
Myntra clothing order | Ref:e785d6eb | Amount: INR 27462.56,Shopping
HDFC home loan EMI | Ref:39fbbaca | Amount: INR 33195.33,EMI
Credit card EMI installment | Ref:857b6e49 | Amount: INR 29197.06,EMI
Ola cab fare | Ref:14ecb4ed | Amount: INR 26112.88,Travel
SIP investment in mutual fund | Ref:a71d33da | Amount: INR 19480.2,Investment
IKEA furniture shopping | Ref:f70c8566 | Amount: INR 23267.45,Shopping
IndiGo flight ticket | Ref:7c691e32 | Amount: INR 46296.8,Travel
IKEA furniture shopping | Ref:8c76830e | Amount: INR 32305.8,Shopping
Myntra clothing order | Ref:626f940a | Amount: INR 28789.6,Shopping
Fixed deposit investment | Ref:174da0bc | Amount: INR 17903.77,Investment
Swiggy order payment | Ref:e61407b3 | Amount: INR 2638.9,Food
IRCTC train ticket booking | Ref:f3253fa1 | Amount: INR 5937.19,Travel
Reliance Digital purchase | Ref:d0af2626 | Amount: INR 31568.6,Shopping
Bajaj Finserv EMI payment | Ref:9e5f5102 | Amount: INR 43220.9,EMI
Ola cab fare | Ref:76daa5a1 | Amount: INR 43447.49,Travel
Zerodha stock purchase | Ref:5a2888d8 | Amount: INR 3925.39,Investment
Groww ETF investment | Ref:6a45b5df | Amount: INR 17848.62,Investment
Fixed deposit investment | Ref:8e02351f | Amount: INR 35007.18,Investment
Reliance Digital purchase | Ref:5219d17f | Amount: INR 27302.16,Shopping
IndiGo flight ticket | Ref:d4f0ded9 | Amount: INR 212.1,Travel
Amazon online shopping | Ref:6929cfba | Amount: INR 4177.5,Shopping
RedBus bus ticket | Ref:8860e436 | Amount: INR 49494.41,Travel
IndiGo flight ticket | Ref:f0087815 | Amount: INR 30256.17,Travel
Reliance Digital purchase | Ref:2770beea | Amount: INR 17653.22,Shopping
Zomato dinner bill | Ref:db1f3e5f | Amount: INR 25634.61,Food
Zomato dinner bill | Ref:a78973b7 | Amount: INR 915.98,Food
Myntra clothing order | Ref:e49aff08 | Amount: INR 42528.49,Shopping
MakeMyTrip hotel booking | Ref:bed201da | Amount: INR 5002.13,Travel
PPF contribution | Ref:193d7eec | Amount: INR 33656.59,Investment
Credit card EMI installment | Ref:2da9e849 | Amount: INR 39643.24,EMI
IKEA furniture shopping | Ref:0f2c5058 | Amount: INR 20193.92,Shopping
Credit card EMI installment | Ref:0763a60a | Amount: INR 39361.26,EMI
Uber ride payment | Ref:6187690d | Amount: INR 9108.83,Travel
Fixed deposit investment | Ref:a6613280 | Amount: INR 14332.1,Investment
Credit card EMI installment | Ref:e9cdb923 | Amount: INR 2319.42,EMI
MakeMyTrip hotel booking | Ref:68660ac8 | Amount: INR 33610.9,Travel
Uber ride payment | Ref:1141be93 | Amount: INR 860.19,Travel
Reliance Digital purchase | Ref:6a084205 | Amount: INR 10657.38,Shopping
Grocery purchase at Big Bazaar | Ref:084064aa | Amount: INR 45810.31,Food
Swiggy order payment | Ref:a7ede3a8 | Amount: INR 5679.84,Food
Personal loan EMI deduction | Ref:f47f6173 | Amount: INR 31450.34,EMI
Myntra clothing order | Ref:0cf63eba | Amount: INR 46964.9,Shopping
Personal loan EMI deduction | Ref:f2f25218 | Amount: INR 24213.64,EMI
IRCTC train ticket booking | Ref:675623a4 | Amount: INR 27419.53,Travel
RedBus bus ticket | Ref:a2ffa83f | Amount: INR 39707.07,Travel
Myntra clothing order | Ref:e0bed22b | Amount: INR 48945.86,Shopping
HDFC home loan EMI | Ref:32e84103 | Amount: INR 26805.0,EMI
Bajaj Finserv EMI payment | Ref:bb45b14c | Amount: INR 44698.46,EMI
Personal loan EMI deduction | Ref:dd6a4467 | Amount: INR 21732.1,EMI
Petrol pump fuel payment | Ref:abcf19a3 | Amount: INR 19140.42,Travel
IRCTC train ticket booking | Ref:c061aa93 | Amount: INR 15159.22,Travel
HDFC home loan EMI | Ref:9a42dd51 | Amount: INR 4434.69,EMI
IKEA furniture shopping | Ref:d1d68232 | Amount: INR 38802.22,Shopping
Grocery purchase at Big Bazaar | Ref:f73d3db4 | Amount: INR 37011.1,Food
McDonald's meal payment | Ref:a5ed2c35 | Amount: INR 15732.15,Food
Restaurant dining at | Ref:9af714a9 | Amount: INR 22530.58,Food
HDFC home loan EMI | Ref:9e665d6c | Amount: INR 14034.94,EMI
Petrol pump fuel payment | Ref:043f2bd7 | Amount: INR 39042.15,Travel
Bajaj Finserv EMI payment | Ref:db944646 | Amount: INR 47939.01,EMI
Zomato dinner bill | Ref:d7853211 | Amount: INR 34671.71,Food
RedBus bus ticket | Ref:a42e3cc9 | Amount: INR 4047.44,Travel
Ola cab fare | Ref:95feb564 | Amount: INR 44594.12,Travel
Grocery purchase at Big Bazaar | Ref:359202e1 | Amount: INR 672.2,Food
Fixed deposit investment | Ref:15f5c59f | Amount: INR 1594.15,Investment
IKEA furniture shopping | Ref:644a20b0 | Amount: INR 15752.65,Shopping
Credit card EMI installment | Ref:35098da5 | Amount: INR 4582.19,EMI
McDonald's meal payment | Ref:b92e80ab | Amount: INR 32803.78,Food
Myntra clothing order | Ref:a2f08430 | Amount: INR 20074.61,Shopping
Fixed deposit investment | Ref:1e1b79bf | Amount: INR 46321.18,Investment
SBI car loan EMI | Ref:74ada625 | Amount: INR 35017.76,EMI
Ola cab fare | Ref:ca8e6763 | Amount: INR 9219.17,Travel
Flipkart electronics purchase | Ref:3cdeda73 | Amount: INR 6360.11,Shopping
Reliance Digital purchase | Ref:65309116 | Amount: INR 5935.07,Shopping
Credit card EMI installment | Ref:87701976 | Amount: INR 14050.99,EMI
Petrol pump fuel payment | Ref:dbcdbc13 | Amount: INR 17990.75,Travel
Zomato dinner bill | Ref:45f4ceb4 | Amount: INR 18293.95,Food
Personal loan EMI deduction | Ref:05c0a138 | Amount: INR 25588.01,EMI
Amazon online shopping | Ref:25ada3d4 | Amount: INR 7836.19,Shopping
PPF contribution | Ref:3e7e4598 | Amount: INR 7002.0,Investment
Amazon online shopping | Ref:05fba87c | Amount: INR 24785.39,Shopping
Reliance Digital purchase | Ref:7090a499 | Amount: INR 10733.02,Shopping
RedBus bus ticket | Ref:8d144818 | Amount: INR 17552.85,Travel
Restaurant dining at | Ref:cf2b1fb4 | Amount: INR 39460.55,Food
SIP investment in mutual fund | Ref:0882b27a | Amount: INR 5546.68,Investment
Flipkart electronics purchase | Ref:7d37984e | Amount: INR 39182.91,Shopping
Myntra clothing order | Ref:963d1883 | Amount: INR 35422.48,Shopping
RedBus bus ticket | Ref:ebb00c16 | Amount: INR 46167.12,Travel
Grocery purchase at Big Bazaar | Ref:33180451 | Amount: INR 11055.95,Food
Credit card EMI installment | Ref:23d56bf8 | Amount: INR 39350.97,EMI
SIP investment in mutual fund | Ref:b4614f61 | Amount: INR 22904.18,Investment
SIP investment in mutual fund | Ref:64d8c971 | Amount: INR 16029.95,Investment
RedBus bus ticket | Ref:a6934c77 | Amount: INR 20853.72,Travel
McDonald's meal payment | Ref:aee0e609 | Amount: INR 49819.78,Food
SIP investment in mutual fund | Ref:68ef2e3c | Amount: INR 24823.26,Investment
Groww ETF investment | Ref:52e6d874 | Amount: INR 3586.88,Investment
Flipkart electronics purchase | Ref:230a54af | Amount: INR 20645.56,Shopping
Myntra clothing order | Ref:6dd873f1 | Amount: INR 27864.81,Shopping
Grocery purchase at Big Bazaar | Ref:0c234bd7 | Amount: INR 21854.7,Food
IKEA furniture shopping | Ref:3dc85766 | Amount: INR 27346.81,Shopping
Fixed deposit investment | Ref:094ff0ad | Amount: INR 48062.36,Investment
McDonald's meal payment | Ref:e16a855a | Amount: INR 29664.31,Food
Zerodha stock purchase | Ref:4ed90e34 | Amount: INR 36471.63,Investment
Groww ETF investment | Ref:181f0a14 | Amount: INR 3361.35,Investment
Credit card EMI installment | Ref:712cb587 | Amount: INR 27606.01,EMI
Myntra clothing order | Ref:3731a75d | Amount: INR 36596.15,Shopping
Ola cab fare | Ref:7eab0ab9 | Amount: INR 37350.36,Travel
Zomato dinner bill | Ref:44d49016 | Amount: INR 40320.86,Food
Dominos pizza order | Ref:9c12a880 | Amount: INR 40309.27,Food
Zerodha stock purchase | Ref:9d6e5722 | Amount: INR 13683.12,Investment
Petrol pump fuel payment | Ref:31fa4315 | Amount: INR 8059.42,Travel
Ola cab fare | Ref:c4e30634 | Amount: INR 12601.5,Travel
IRCTC train ticket booking | Ref:54a75944 | Amount: INR 21211.78,Travel
Cafe coffee purchase at | Ref:799198bf | Amount: INR 45384.99,Food
Uber ride payment | Ref:26de701d | Amount: INR 10756.4,Travel
MakeMyTrip hotel booking | Ref:f4d5fcc8 | Amount: INR 15094.68,Travel
SIP investment in mutual fund | Ref:46077885 | Amount: INR 28719.69,Investment
Reliance Digital purchase | Ref:8c420b8d | Amount: INR 3166.89,Shopping
Flipkart electronics purchase | Ref:ec2797c8 | Amount: INR 3202.35,Shopping
Fixed deposit investment | Ref:aa0dd951 | Amount: INR 6308.5,Investment
IndiGo flight ticket | Ref:8aaddd61 | Amount: INR 48456.54,Travel
Zomato dinner bill | Ref:80817a0e | Amount: INR 39721.03,Food
Personal loan EMI deduction | Ref:3d591df2 | Amount: INR 27353.67,EMI
Bajaj Finserv EMI payment | Ref:ecf2a668 | Amount: INR 10811.44,EMI
Bajaj Finserv EMI payment | Ref:9d48f491 | Amount: INR 28725.67,EMI
RedBus bus ticket | Ref:e8b98b71 | Amount: INR 32868.43,Travel
Dominos pizza order | Ref:2e8d7704 | Amount: INR 46812.28,Food
Flipkart electronics purchase | Ref:430e1d91 | Amount: INR 18152.51,Shopping
SBI car loan EMI | Ref:4c7c9dbf | Amount: INR 22818.27,EMI
Cafe coffee purchase at | Ref:ba17f218 | Amount: INR 30580.73,Food
RedBus bus ticket | Ref:8330168b | Amount: INR 43914.22,Travel
Zerodha stock purchase | Ref:32e66b3d | Amount: INR 7334.89,Investment
PPF contribution | Ref:8b293646 | Amount: INR 36860.25,Investment
MakeMyTrip hotel booking | Ref:95b66180 | Amount: INR 45150.04,Travel
IndiGo flight ticket | Ref:ea6d4b36 | Amount: INR 40934.65,Travel
Flipkart electronics purchase | Ref:54990977 | Amount: INR 9632.41,Shopping
Credit card EMI installment | Ref:16b596c0 | Amount: INR 12969.52,EMI
IRCTC train ticket booking | Ref:d5d3d2db | Amount: INR 16584.95,Travel
IKEA furniture shopping | Ref:faf2e1ad | Amount: INR 22745.65,Shopping
Myntra clothing order | Ref:86e5ef8e | Amount: INR 32573.94,Shopping
Cafe coffee purchase at | Ref:562ae06d | Amount: INR 5416.44,Food
Amazon online shopping | Ref:1fc1681a | Amount: INR 18891.05,Shopping
IKEA furniture shopping | Ref:95c326a5 | Amount: INR 44140.66,Shopping
SBI car loan EMI | Ref:266c801a | Amount: INR 12801.46,EMI
Grocery purchase at Big Bazaar | Ref:870afd4d | Amount: INR 12690.53,Food
Grocery purchase at Big Bazaar | Ref:ed21dd76 | Amount: INR 2841.06,Food
PPF contribution | Ref:068b079c | Amount: INR 16428.79,Investment
Fixed deposit investment | Ref:b6762cb3 | Amount: INR 31243.45,Investment
Credit card EMI installment | Ref:77d02f23 | Amount: INR 15735.07,EMI
RedBus bus ticket | Ref:c1244472 | Amount: INR 37242.69,Travel
Bajaj Finserv EMI payment | Ref:49f7e19b | Amount: INR 18528.46,EMI
IRCTC train ticket booking | Ref:7dae8566 | Amount: INR 14245.17,Travel
Cafe coffee purchase at | Ref:fa2fbaf5 | Amount: INR 28248.98,Food
Dominos pizza order | Ref:e92ef424 | Amount: INR 41379.38,Food
Zomato dinner bill | Ref:9189d9b3 | Amount: INR 40485.58,Food
IKEA furniture shopping | Ref:86e8947d | Amount: INR 47479.52,Shopping
HDFC home loan EMI | Ref:6c37fd12 | Amount: INR 7800.53,EMI
Groww ETF investment | Ref:6d238aca | Amount: INR 13498.79,Investment
Uber ride payment | Ref:27c2ee15 | Amount: INR 35515.74,Travel
HDFC home loan EMI | Ref:c515662b | Amount: INR 41018.26,EMI
Flipkart electronics purchase | Ref:cbec0582 | Amount: INR 48554.71,Shopping
Swiggy order payment | Ref:3f877960 | Amount: INR 47320.31,Food
Fixed deposit investment | Ref:93757d28 | Amount: INR 30708.34,Investment
Zerodha stock purchase | Ref:83965c7f | Amount: INR 28874.72,Investment
SBI car loan EMI | Ref:be62df80 | Amount: INR 29232.53,EMI
IRCTC train ticket booking | Ref:32c23bae | Amount: INR 42396.25,Travel
IndiGo flight ticket | Ref:66eacb9e | Amount: INR 46636.02,Travel
Amazon online shopping | Ref:8898993e | Amount: INR 21263.5,Shopping
Reliance Digital purchase | Ref:02d618c9 | Amount: INR 18860.21,Shopping
Fixed deposit investment | Ref:bb0be8d4 | Amount: INR 16230.35,Investment
SBI car loan EMI | Ref:aa6a4f89 | Amount: INR 32367.64,EMI
Swiggy order payment | Ref:c387bd5d | Amount: INR 35334.97,Food
Amazon online shopping | Ref:19c97c67 | Amount: INR 21573.83,Shopping
Cafe coffee purchase at | Ref:1e6ee492 | Amount: INR 34389.77,Food
Fixed deposit investment | Ref:837ae9b2 | Amount: INR 1051.62,Investment
Credit card EMI installment | Ref:543fb349 | Amount: INR 5742.77,EMI
